"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2002",0.99889012208657,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2003",0.99889012208657,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2004",0.99889012208657,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2005",0.99889012208657,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2006",0.99889012208657,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2007",0.99889012208657,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2008",0.99889012208657,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2009",0.99889012208657,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2010",0.99889012208657,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2011",0.99889012208657,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2012",0.99889012208657,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2013",0.99889012208657,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2014",0.99889012208657,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2015",0.99889012208657,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2016",0.99889012208657,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2017",1.03174836350983,
"PHL","CROPYIELD","WHEAT","TONNE_HA","A","2018",1.04639399658327,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.25971266049914,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","1996",1.35431095213501,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","1997",1.69769465765391,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","1998",1.0342400674264,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","1999",1.34640574232757,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2000",1.48509101878346,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2001",1.97754235219029,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2002",1.97264850751316,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2003",1.53952950744899,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2004",1.89283260424992,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2005",1.8788841054302,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2006",1.90424617470477,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.0247712656795,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2008",2.39421544699285,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.1513694334025,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2010",1.55968887385278,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2011",2.19011643754745,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2012",1.46838990967974,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2013",2.08363999999167,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.38319696666381,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.41521382220931,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2016",2.6425992779688,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2017",2.48033668894766,
"RUS","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.49651569051388,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","1995",4.46612466003628,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","1996",4.37956204219724,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","1997",4.45409429169874,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","1998",4.50389610272626,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","1999",4.25363825275392,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2000",4.26491646676255,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2001",4.91037735733246,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2002",4.8817635260758,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2003",4.88201160447156,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2004",5.30783938713043,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2005",5.41513292322799,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2006",5.61965811845734,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2007",5.68444444318123,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2008",6.09202453800858,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2009",5.87755101740941,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2010",6.7449999966275,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2011",5.3818181793719,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2012",5.77777777349794,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2013",4.99999999583333,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2014",4.16666666319444,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2015",0.249999999791667,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2016",0.0833333332638889,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2017",0.0829999925208349,
"SAU","CROPYIELD","WHEAT","TONNE_HA","A","2018",0.0830451954240699,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.45047688910855,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.09582689319198,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","1997",1.75759768438802,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.52941176436773,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.40250696345369,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.8430913345617,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.61105318012398,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.59086078612212,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.06818181790532,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.0240963852983,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.36645962703522,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.75163398656841,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2007",3.01424050585218,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2008",2.90374331511982,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2009",3.05909797775131,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2010",2.57347670204776,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2011",3.32892343255682,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2012",3.60652591101602,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2013",3.64147286751134,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2014",3.67991631722177,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.94512195062091,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2016",3.67256756685858,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2017",3.64628918098026,
"ZAF","CROPYIELD","WHEAT","TONNE_HA","A","2018",3.69536687160262,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.768456339836,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","1996",1.951367735863,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.155234575272,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","1998",1.191489338875,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.326086997986,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.783333301544,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.129310369492,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.799999952316,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","2003",1.964497089386,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.41666674614,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.461538553238,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.193442583084,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","2007",1.912052154541,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","2008",1.585185170174,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","2009",1.714893698692,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","2010",1.489795923233,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","2011",1.628140687943,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.119999885559,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","2013",1.41709280014,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","2014",1.996623039246,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.047277450562,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","2016",1.899535655975,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","2017",1.873677477304,
"SDN","CROPYIELD","WHEAT","TONNE_HA","A","2018",1.892677033619,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.52727272449587,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","1996",1.36842105023084,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","1997",1.49999999797297,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","1998",1.61249999798438,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","1999",1.43859648870422,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","2000",0.458333332696759,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","2001",1.53448275597503,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","2002",1.39999999745455,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","2003",0.986666665351111,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","2004",0.971014491346356,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","2005",1.01290324625081,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.06766916904573,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","2007",1.09814323461785,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","2008",1.00462965129382,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","2009",0.552077747619251,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","2010",1.14440370395311,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","2011",1.03357798070314,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","2012",0.991803277785243,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","2013",0.945454544595041,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","2014",1.67000001623264,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","2015",0.999999999,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","2016",0.999999999,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","2017",1.12811599085886,
"TZA","CROPYIELD","WHEAT","TONNE_HA","A","2018",1.14635323301221,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","1995",0.99889012208657,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","1996",0.645454466431791,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","1997",0.651607218396961,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","1998",0.639166598685044,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","1999",0.632520264686812,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2000",0.65466440327119,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2001",0.81799993495651,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2002",0.813645518519782,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2003",0.827794466194047,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2004",0.884102485226749,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2005",0.909182564405124,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2006",1.02459002964175,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2007",1.05268276577318,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2008",1.04364682272873,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2009",1.02242983854874,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2010",1.03793097690282,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2011",1.0529621922882,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2012",0.869565113270334,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2013",1.249999921875,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2014",1.13675199938077,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2015",1.13675199938077,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2016",1.13675199938077,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2017",1.13649573811587,
"THA","CROPYIELD","WHEAT","TONNE_HA","A","2018",1.15371110424061,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","1995",3.1027559773115,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.5458248472073,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.91903518201077,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","1998",3.01365006199231,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.52865812537882,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.13550766837244,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","2001",3.10027612261154,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.92681481477145,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","2003",1.36674259675905,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","2004",3.11024320960216,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.84568558814723,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.5307566684353,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.34352158348019,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","2008",3.66975728700706,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","2009",3.09289342352037,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","2010",2.68152957459809,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","2011",3.3527105582841,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.79943869117716,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","2013",3.39308559239426,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","2014",3.88935483864695,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","2015",3.87894736836434,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","2016",4.23065669694033,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","2017",3.87999956171498,
"UKR","CROPYIELD","WHEAT","TONNE_HA","A","2018",3.92647546880615,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","1995",2.33928571289328,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.59999999896,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","1997",1.9881889755952,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.89637305549411,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","1999",1.9591836724698,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.53124999802246,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","2001",1.1519999990784,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","2002",1.50364963393894,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.7627118620655,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.97765362962142,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.94805194613763,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","2006",3.16580310716798,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.82186234703568,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","2008",2.85084033553554,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","2009",3.33453887823969,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","2010",3.21955445464863,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","2011",3.39966273129854,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.18311111062598,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","2013",3.31774891703079,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.69709127314516,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","2015",3.60939395626773,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","2016",3.85281385114597,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","2017",3.25302728160004,
"URY","CROPYIELD","WHEAT","TONNE_HA","A","2018",3.30824933209662,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","1995",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","1996",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","1997",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","1998",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","1999",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","2000",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","2001",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","2002",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","2003",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","2004",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","2005",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","2006",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","2007",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","2008",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","2009",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","2010",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","2011",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","2012",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","2013",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","2014",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","2015",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","2016",0.99889012208657,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","2017",1.03159479347364,
"VNM","CROPYIELD","WHEAT","TONNE_HA","A","2018",1.04688887471593,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","1995",2.64705880795848,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.77777776234568,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","1997",5.45454540495868,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","1998",5.66713959262937,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","1999",6.9777239494232,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","2000",6.21015147627597,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","2001",6.66666661111111,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","2002",6.24999994791667,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","2003",6.42857139795918,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","2004",6.11814216851405,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","2005",6.21968178991054,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","2006",5.46783622533429,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","2007",6.03726284116498,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","2008",9.55677262039574,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","2009",5.69909025630076,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","2010",6.33480451775476,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","2011",6.30592234687695,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","2012",6.80961596678937,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","2013",6.54350632254603,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","2014",5.75725712640784,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","2015",6.68749997910156,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","2016",7.81249997558594,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","2017",6.95345077488284,
"ZMB","CROPYIELD","WHEAT","TONNE_HA","A","2018",7.20164205344883,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","1995",2.47976705028267,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.55283089476435,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.69321317550475,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.6312242417278,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.73684617402734,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.69092488785817,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.72106902003407,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.66499055901906,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.67252352871628,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.89645208626605,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.84248309283558,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.82522392689594,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.82072634305202,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","2008",3.0345734464352,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","2009",3.02466446172724,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","2010",2.93867511181553,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","2011",3.15144088458563,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.97937887130054,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","2013",3.2322077838306,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","2014",3.27679006339311,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","2015",3.29453777260015,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","2016",3.42598662717999,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","2017",3.33939150418645,
"WLD","CROPYIELD","WHEAT","TONNE_HA","A","2018",3.37988685994236,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.53196372743616,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","1996",1.69935116134317,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","1997",1.62900578486457,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","1998",1.62178938353945,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","1999",1.50346866466266,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","2000",1.47066742796005,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","2001",1.64355566008699,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","2002",1.71787324991441,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","2003",1.60910604402196,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","2004",1.69687362885917,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","2005",1.75091214660404,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","2006",1.79167499439369,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","2007",1.80918305054341,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","2008",1.68527419159679,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","2009",1.73762562359392,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","2010",1.91460575760014,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","2011",1.98075031799818,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.16597872708039,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","2013",2.35335222596232,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.4611217397281,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.47267196085725,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","2016",2.47592416771807,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","2017",2.51050709839487,
"SSA","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.55554465268486,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","1995",3.01012603840564,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","1996",3.12530022151681,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","1997",3.11602919593658,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","1998",3.32737852579862,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","1999",3.30635466528198,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","2000",3.26281889708538,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","2001",3.1513905103078,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","2002",3.03021759294777,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","2003",3.15351032391433,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","2004",3.5159102685674,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","2005",3.43570608055897,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","2006",3.18708111044867,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","2007",3.07919958202411,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","2008",3.59417781407207,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","2009",3.5034852378148,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","2010",3.59223840734638,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","2011",3.64176224238289,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","2012",3.54965287602657,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","2013",3.8594121912825,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","2014",3.80537264176567,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","2015",3.85248498795949,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","2016",3.98844415120257,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","2017",3.91132389333287,
"OECD","CROPYIELD","WHEAT","TONNE_HA","A","2018",3.94410787150526,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","1995",2.49428983247656,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.55826631678282,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.84782968999947,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.44577063342841,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.70812433787321,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.7076826766553,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.81630116414411,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.77853116758162,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.67482991874121,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.8614798343997,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.83547689910939,
